	word	count
2689	greattime	21
76	wenthome	16
2980	nextday	14
2929	saidyes	11
1699	decidedbuy	7
1332	goback	6
3858	decidedgo	6
2771	wonderfultime	5
1251	rightaway	5
3793	icecream	5
82	gothome	5
2028	gohome	5
3055	feltbetter	5
3201	nexttime	4
1033	muchbetter	4
2011	madeplans	4
1789	lotfun	4
1884	learnedlesson	4
3802	greatday	4
1379	gotsick	4
3490	goodtime	4
2823	feltgood	4
667	enoughmoney	4
503	decidedtake	4
4171	decidedliked	4
3667	becamegreat	4
1306	wholeday	3
851	wentsleep	3
3809	twohours	3
1219	spentrest	3
3776	sooncould	3
927	savingmoney	3
3407	savedenough	3
2331	ranaway	3
97	passedtest	3
3214	oneday	3
3946	newfavorite	3
2189	newcar	3
1602	madefun	3
2737	lotmoney	3
840	learnedlot	3
166	getbetter	3
2499	funplaying	3
4096	firsttime	3
735	finallyable	3
3122	feltproud	3
2871	feltmuch	3
1777	everyday	3
1976	eventuallygot	3
3947	decidedstart	3
173	decidednever	3
1106	decidedeat	3
658	cameback	3
1817	buynew	3
3260	bestfriends	3
64	becamegood	3
805	backhome	3
2319	ableget	3
650	ablebuy	3
2367	yearlater	2
1544	wouldtry	2
2550	worktasty	2
3468	wishedcould	2
1906	wholefamily	2
2542	wentstore	2
139	wentinside	2
3788	wentgot	2
824	wentback	2
3135	wentaway	2
370	weightloss	2
2374	tookemergency	2
296	toldwant	2
3577	timetogether	2
3482	timemaking	2
1102	timemade	2
2515	timegot	2
1570	timego	2
1063	storegot	2
1162	startedgetting	2
3622	startedfeel	2
2488	spentafternoon	2
1716	spendingtime	2
3988	soongot	2
925	soonbecame	2
272	socialmedia	2
2570	skillsimproved	2
3437	seconddate	2
3259	sadlost	2
1715	runaway	2
3249	restnight	2
70	restday	2
4115	reallyenjoyed	2
220	reallyenjoy	2
525	realizedloved	2
1289	ranhouse	2
2152	proudhard	2
1298	proudefforts	2
2562	policecome	2
4128	policecame	2
3489	playedgame	2
721	phonebroke	2
3125	peanutbutter	2
2305	parentsupset	2
293	parentsproud	2
2122	newphone	2
2839	newlife	2
3169	newhome	2
424	newfriends	2
3826	namenew	2
241	muchcareful	2
3402	mothersaid	2
4150	moneybuy	2
770	mommade	2
2320	madeteam	2
1288	madegreat	2
3957	luckilyginas	2
3345	lovednew	2
105	lotbetter	2
2940	lookingforward	2
1258	lookedgreat	2
2867	likepeople	2
768	likedmuch	2
3352	imsure	2
16	husbandfound	2
2473	hopedwouldnt	2
2231	heartbroken	2
3532	headachewent	2
1074	hardwork	2
832	gratefulgave	2
410	gotwork	2
2868	gotmeet	2
1801	gotmarried	2
3471	gotlot	2
3975	gotgreat	2
2199	gotbetter	2
3707	gobed	2
329	girlfriendliked	2
1309	gettingbetter	2
2104	gettingaway	2
2852	getnew	2
1488	getcar	2
2615	friendswent	2
4069	friendslot	2
2281	friendloves	2
1450	foundpeace	2
1641	foundexactly	2
3634	flewkite	2
2069	firstsight	2
2332	firstprize	2
230	firstplace	2
18	findperfect	2
4253	findhouse	2
2035	finallygot	2
690	finallybeat	2
1680	feltlike	2
2192	feltguilty	2
1995	feltfrustrated	2
3180	fellasleep	2
3801	feellike	2
941	feelingbetter	2
4169	feelbetter	2
152	feelbad	2
3565	familythought	2
3762	familyloved	2
2414	excitednew	2
711	exactlylooking	2
117	everyoneclass	2
1324	eventuallystopped	2
3672	eventuallymoved	2
2811	enjoyedfirst	2
4047	endday	2
3273	emergencyroom	2
674	drovehome	2
1849	driverslicense	2
3394	didntneed	2
3969	didntmatter	2
2680	didntlike	2
639	decidedwould	2
3616	decidedtry	2
515	decidednew	2
972	decidedmake	2
2484	decidedcareful	2
2606	decidedcall	2
2965	dayslater	2
4157	dayschool	2
74	dadtook	2
3992	criedmom	2
3200	couldshow	2
1511	couldkeep	2
2010	couldgo	2
1683	comeback	2
225	coffeeshop	2
43	calledpolice	2
3367	businessbecame	2
1876	broughthome	2
3472	boughtfood	2
49	bestfriend	2
1279	bestday	2
2844	becamesuccess	2
326	becamesad	2
3008	becamefriends	2
377	becamedepressed	2
863	becamebest	2
860	bakedcookies	2
898	askedmother	2
1710	aroundneck	2
4155	apologizedturned	2
537	ablefind	2
2094	zoocup	1
1785	zebrasrun	1
2785	youngremember	1
3300	younglady	1
3644	yogurtanyway	1
960	yeswent	1
2238	yestims	1
195	yescould	1
3048	yelpedran	1
2211	yellowone	1
3448	yelledsatisfied	1
2235	yearscome	1
3042	yearnever	1
1589	yearmade	1
2431	yaoplaced	1
807	xylophonearrangements	1
2120	wrotefood	1
3694	wrotebad	1
1857	wronglynude	1
4148	wrongdrink	1
957	writingdiary	1
3366	writingbook	1
2629	writepaper	1
992	wristbroken	1
1722	wouldwrong	1
985	wouldwear	1
815	wouldvisit	1
2943	wouldupset	1
2909	wouldthink	1
999	wouldshade	1
1839	wouldreact	1
1029	wouldprofitable	1
215	wouldpreferred	1
1128	wouldntwork	1
4130	wouldntget	1
390	wouldntfriend	1
3464	wouldntfind	1
3363	wouldnever	1
3589	wouldmove	1
3784	wouldlower	1
2494	wouldgot	1
228	wouldgone	1
771	wouldgo	1
2566	wouldget	1
3739	wouldfive	1
3596	wouldalways	1
3539	wouldadmitted	1
4026	worrylaces	1
3515	worryjudgmental	1
190	worriedweather	1
366	worriedmother	1
1580	worriedgoing	1
2479	worriedcomputer	1
1820	wornrest	1
990	worktime	1
3388	workshirt	1
1436	workrather	1
1458	workpaying	1
364	workpassed	1
161	workoften	1
894	worknext	1
2113	workingwell	1
1809	workinghard	1
629	workhome	1
1274	workgo	1
1271	workgives	1
2639	workerrecommended	1
1477	workerknew	1
1706	workerfound	1
3767	workeradopting	1
2016	workedproperly	1
911	workedhard	1
2724	workedbecame	1
1846	workbuy	1
1290	worenew	1
3156	worehat	1
3734	wonderscould	1
1489	wonderfulview	1
3317	wonderfulhome	1
2427	wonderfulgift	1
2260	wonderfuldate	1
3617	wonderedwould	1
2143	wonderedmade	1
2268	wonderedgoing	1
1226	womanthanked	1
1361	womansucceeded	1
746	wokewell	1
1719	woketime	1
3578	woketerrible	1
1527	wokeroommate	1
4180	wokerang	1
2207	wokelater	1
1036	wokehungry	1
4134	wokehay	1
2949	wokefeeling	1
2648	wokecasserole	1
2901	witnessingfirst	1
1848	withoutsupper	1
2842	withoutpaying	1
2875	withoutflooding	1
3745	withoutchecking	1
2442	withinone	1
1821	witchscurse	1
1612	wishedwould	1
3027	wishedshed	1
2002	wishedpatient	1
4046	winetasted	1
3320	wildnature	1
3820	wildlyburst	1
328	wigfrosted	1
2538	wifetold	1
6	wifekiss	1
3301	wifegot	1
2000	wholeteamed	1
2160	wholeride	1
1016	wholemorning	1
1322	whitecars	1
1245	whalewatch	1
3761	wetend	1
1372	werentwhite	1
4107	weptverdict	1
4034	wenttcu	1
3669	wentsuccessful	1
1883	wentstarted	1
2718	wentsomewhere	1
3883	wentship	1
4002	wentshelter	1
1172	wentrestroom	1
2493	wentrestaurant	1
1449	wentprom	1
830	wentpolice	1
3908	wentoutside	1
3426	wentonline	1
2419	wentmovies	1
98	wentinspect	1
755	wenthockey	1
764	wentgrave	1
968	wentgrandpa	1
1794	wentgood	1
3325	wentgetting	1
130	wentfishing	1
2085	wentfind	1
3737	wentdoctor	1
1244	wentdocks	1
1419	wentdinner	1
779	wentday	1
3850	wentdate	1
588	wentdance	1
1148	wentbought	1
2889	wentbedroom	1
2269	wellwoke	1
323	wellshow	1
1815	wellsang	1
3175	wellrested	1
2571	wellreally	1
1860	wellprogram	1
3849	wellnew	1
3465	wellknown	1
3100	wellbought	1
783	weightstraining	1
2578	weightscrushed	1
966	weightliftingcompetition	1
3675	weekstrying	1
2806	weekstake	1
2778	weeksless	1
3968	weekendasked	1
3764	weddingtime	1
3750	weddingcontinued	1
1784	wearsunscreen	1
3666	wearsglasses	1
995	wearsboa	1
2373	wearingbandana	1
4199	wearheels	1
3075	wearglasses	1
1541	wearcolorful	1
2830	waveknocked	1
3646	watertasted	1
4210	waterskiing	1
1791	waterran	1
637	waterexploded	1
264	waterever	1
2747	watercompany	1
583	waterbottle	1
2252	watchrest	1
3581	watchinstead	1
4156	watchingnew	1
2412	watchingmuch	1
1576	watchingmovie	1
3342	watchgone	1
3370	watcheschiefs	1
458	watchedzebras	1
3705	watchedshow	1
1144	watchedrest	1
4192	watchedgo	1
244	wastedmoney	1
1987	wastedhour	1
4254	wasntsick	1
2371	wasntsaving	1
617	wasntmeant	1
1192	wasntgood	1
2486	wasntable	1
359	washingrestaurants	1
1394	warnedsugar	1
2741	warmingparty	1
3706	wantsurvive	1
3701	wantstablet	1
2786	wantsmeet	1
2618	wantinggrab	1
2048	wantgo	1
1292	wantedthough	1
520	wantedshow	1
547	wantedpretzels	1
837	wantednice	1
757	wantedmeet	1
154	wantedmake	1
2191	wantedlisten	1
3361	wantedgo	1
1126	wantedfinish	1
3131	wantedbrought	1
2385	wantedadjust	1
2461	wantdisappointed	1
3335	wantcome	1
1669	waltonsrelaxed	1
1064	walkwork	1
1870	walktalk	1
2548	walkingshore	1
3972	walkevery	1
3839	walkedtie	1
3133	walkedhit	1
62	walkeddecided	1
36	walkedaway	1
1661	walkdestination	1
1111	walkalong	1
1992	waitinglast	1
3213	waitednew	1
1321	waitedcool	1
1681	waitedanticipation	1
2095	waitedaid	1
1281	vowscareful	1
2625	vowsbetter	1
3702	vowedwould	1
4138	vowedstop	1
2188	vowednever	1
409	vowedkeep	1
3892	vowedget	1
2585	vowedbeat	1
226	vomitedsidewalk	1
2920	visitorchard	1
1082	visitmuseum	1
993	visitfriends	1
1619	visitedgermany	1
4222	villageeducational	1
1838	viewcity	1
3621	videogames	1
2204	videogame	1
3920	verdictread	1
2999	venuesregularly	1
3600	veggiesgrow	1
3760	valuablelesson	1
3327	vacationdestination	1
2170	uswent	1
2387	usingmetal	1
3598	usinglegos	1
325	usice	1
916	usephone	1
2881	uselitter	1
4028	usedtaste	1
3831	usedmoney	1
1058	usedknowledge	1
1184	usedflashlights	1
1869	usedentures	1
612	urgedaunt	1
1178	upsetwoke	1
446	upsetwaiting	1
1734	upsettaken	1
1228	upsetscammed	1
949	upsetmoved	1
3918	upsetlittle	1
1764	upsetlearn	1
2939	upsetfriend	1
3862	upsetfound	1
357	upsetfind	1
4019	upsetfiance	1
3439	upsetcried	1
714	upsetcouldnt	1
1516	upsetboss	1
1968	unsurprisinglypuppy	1
3430	unsafedrivers	1
3084	unpreparedfailed	1
3856	unnervedanthonys	1
3167	unlesslooks	1
1866	unhappilyobliged	1
998	unfortunatelygirl	1
827	understooddentist	1
3442	uncleleft	1
4228	twoweeks	1
2865	twohalf	1
3083	twodays	1
1609	twodads	1
1690	twocategories	1
1348	twobecame	1
2040	twoanoles	1
3940	twentyminutes	1
1617	tvreminds	1
514	turtleclimbed	1
376	turningalarms	1
3161	turnessay	1
3153	turnedstove	1
2139	turnedstory	1
3235	turnedstomach	1
3890	turnedperfectly	1
307	turnedoverhead	1
183	turnedoven	1
3830	turnedgreat	1
1395	turnedessay	1
4055	turkeyburgers	1
2766	tueloved	1
203	tshirtterrible	1
1733	trywork	1
3488	trytwoday	1
2754	trysundae	1
1603	tryrepaired	1
1223	tryoutsbegan	1
2851	trymake	1
385	tryjeans	1
1491	tryingyoga	1
214	tryingwarn	1
2594	tryingtell	1
571	tryingfinally	1
605	trybuffet	1
1763	trunkmade	1
170	truecoward	1
2130	trucksnow	1
2092	triedteam	1
2673	triedsend	1
148	triedround	1
3585	triedquiet	1
1231	triedget	1
3962	triedanyway	1
2781	treewould	1
2715	treestill	1
1418	treesanymore	1
1762	treateddinner	1
1377	travelingmany	1
1384	travelingaround	1
4044	trashbed	1
3574	trainride	1
3470	trainothers	1
1521	trainingroutine	1
3685	trainingfelt	1
800	traineven	1
703	tradedjacket	1
979	tractorreason	1
1831	trackteam	1
3010	trackedmud	1
1970	towelforehead	1
1571	touchnew	1
3485	touchedheart	1
3113	toothfairy	1
2169	tookus	1
826	tooktime	1
3483	tookshorter	1
2178	tookshoes	1
1402	tookshirt	1
3567	tookshelter	1
596	tookseveral	1
1584	tookright	1
2975	tookpictures	1
2572	tookphotos	1
1417	tookpain	1
1445	tooknew	1
322	tooklots	1
766	tooklong	1
624	tookkittens	1
2783	tookhours	1
1947	tookcollection	1
1030	tookbite	1
3723	tookbike	1
2908	tookback	1
1420	tonightget	1
1585	tomsdad	1
3983	toldworry	1
1255	toldwear	1
327	toldwanted	1
4163	toldpursue	1
3000	toldpregnant	1
3786	toldmom	1
2977	toldloved	1
1636	toldlost	1
149	toldlooked	1
3593	toldliked	1
3604	toldlight	1
1807	toldlater	1
3790	toldhed	1
2717	toldgot	1
4114	toldgo	1
1564	toldgive	1
945	toldget	1
489	toldfriends	1
3443	toldfelt	1
686	toldenjoyed	1
2770	tolddone	1
1649	toldcome	1
1012	toldbetter	1
1368	toenailfoot	1
3966	toddlertreats	1
758	todaydecided	1
3393	toastlater	1
2553	tiredwork	1
2934	tiredrove	1
1672	tiredmorning	1
2262	tiredfinished	1
2018	tiredday	1
2624	tiredafterwards	1
997	tinassister	1
273	timsskills	1
1768	timsmarriage	1
2981	timsfamily	1
4122	timewould	1
3718	timewoke	1
3025	timewatches	1
3549	timethings	1
151	timespent	1
119	timeskating	1
4168	timerode	1
3096	timeprom	1
3060	timeparty	1
3415	timemonths	1
1018	timehome	1
1555	timefriends	1
2666	timefound	1
1652	timefiji	1
1137	timecoworkers	1
1247	timecorrect	1
2283	timebabysitting	1
3789	timeamerica	1
2180	tietie	1
3543	tielooked	1
3375	tiaskids	1
2282	thrivedwent	1
2457	thrilledrest	1
1130	threwtrash	1
1922	threwtouchdown	1
3906	threwrocks	1
1959	threwpork	1
1351	threwaway	1
1960	thousanddollars	1
534	thoughtwould	1
233	thoughttasted	1
402	thoughtrude	1
232	thoughtripe	1
1001	thoughtnice	1
15	thoughtmine	1
1314	thoughtmight	1
1498	thoughtmaybe	1
3006	thoughtlessparent	1
1448	thoughtless	1
3700	thoughthardwood	1
1727	thoughtgross	1
632	thoughtgeckos	1
363	thoughtfriends	1
1075	thoughtday	1
3478	thoughtcould	1
3433	thoughtcast	1
3181	thinksurprised	1
3144	thinksstop	1
1635	thinksbronco	1
45	thinkinggetting	1
2870	thingswent	1
191	thingsuncle	1
3261	thingstogether	1
3194	thingsoutside	1
4181	thingshouse	1
3248	thingsback	1
450	thinglearn	1
604	theydeat	1
1487	theydbaby	1
2097	therapyfield	1
1553	therapistmotivational	1
2296	therapistgrows	1
688	therapistcurtly	1
4025	thankswonderful	1
4182	thankspassion	1
2891	thankgrandma	1
1913	thankgod	1
2899	thankfullyrecovered	1
3688	thankfulgift	1
2630	thankedrescuing	1
1497	thankedparents	1
408	thankedmuch	1
2744	thankedmom	1
1522	thankedlady	1
4251	thankedbehind	1
180	thankcard	1
2516	textedback	1
3085	terrifiedsnakes	1
2416	terriblylosing	1
1280	terriblydisappointed	1
77	terriblemigraine	1
3371	terribleeveryone	1
3152	terriblecolor	1
1438	terriblechicken	1
2817	telltheyd	1
3408	tellersalways	1
1781	tellapart	1
2989	technicianremove	1
1017	teasingmakes	1
1824	tearsheld	1
2600	tearsgave	1
1104	teapotniece	1
2154	teamuch	1
4102	teamtitle	1
42	teamtime	1
3768	teamsstands	1
1431	teammatesmade	1
565	teammanaged	1
901	teamjoined	1
2833	teamgame	1
2751	teamedcheered	1
3227	teamcarried	1
3755	teachersentenced	1
253	teacherracist	1
890	teacherlet	1
2713	teacherimpressed	1
3882	teacherhanded	1
1331	teachergave	1
403	teacherfirst	1
245	teachereventually	1
580	teacherdried	1
3863	teacherclass	1
283	teachercaught	1
3665	teachercame	1
986	tcugraduated	1
1483	taymuch	1
2829	taughtbirds	1
1560	tattoogone	1
336	tattooartist	1
3618	tastyvegetables	1
1011	tastyfries	1
2730	tastychicken	1
2229	tastefiltered	1
275	tasteddelicious	1
3712	tastedbad	1
1059	tastedamazing	1
1410	tasteacclimated	1
2443	tapdancing	1
740	tangledline	1
512	talkteacher	1
964	talkmen	1
1655	talkingpeaches	1
1060	talkingbig	1
3115	talkedgirl	1
3557	talkdogs	1
83	takingwalk	1
725	takingtrash	1
1772	takingpizza	1
3867	takingmovie	1
2205	takingcare	1
1986	taketoenail	1
4032	taketest	1
1885	takerest	1
2290	takenegg	1
3434	takendragon	1
1392	takenaway	1
1163	takemedicine	1
1909	takelessons	1
2491	takehusband	1
513	takedog	1
133	takeday	1
4033	takecab	1
3215	taillegs	1
2799	tacoscooked	1
942	tablemail	1
344	systemruined	1
496	sworealways	1
3746	switchbroken	1
1052	swimwatched	1
2253	swimmingreef	1
1031	sweaterschool	1
394	swanslife	1
3603	swampedcake	1
566	swamhour	1
3522	suspendedday	1
1215	survivedheart	1
835	surprisegave	1
4087	surprisedjudges	1
559	surprisedelighted	1
4073	surpriseddelighted	1
2732	surgeryprognosis	1
2895	surgeexcitement	1
3894	surfingquickly	1
3658	surewould	1
2496	surekids	1
3316	sureill	1
3019	supervisorfired	1
1442	sunscreenfuture	1
2487	sundaysnew	1
1252	sunday	1
427	summercamp	1
4007	sullivansmemorable	1
2241	suitcasegave	1
381	suggestedhelp	1
4132	suffocatedweights	1
1145	sufficientsunlight	1
1197	suesdoctors	1
3759	suedwater	1
574	suedemalpractice	1
801	suddenlyunderstood	1
2369	suddenlyrealized	1
1598	successthanks	1
1910	successfultime	1
3870	successfulpig	1
2284	successfuldoctor	1
799	successfulalcoholics	1
324	succeededreversing	1
2574	subscriberrecognized	1
1264	submarinemuseum	1
3697	stupidfun	1
679	stunnedexcitement	1
491	stungmany	1
2502	studymuch	1
1562	studyingpaid	1
393	studybugs	1
392	strugglesgets	1
1918	struggledbasketball	1
3272	stressmuch	1
3015	stressfulfinally	1
1362	strangeroffered	1
1904	strangerfound	1
2549	stovecleaned	1
3142	storyquickly	1
3827	storygot	1
4183	storeswebsite	1
2187	storesundays	1
834	storeplastic	1
3959	storenight	1
243	storelost	1
2722	storefound	1
1136	storebuy	1
1461	storebought	1
2925	stopwatching	1
3495	stoptrying	1
2114	stopstaring	1
875	stopprocrastinating	1
1753	stoppedsmoking	1
470	stoppedrunning	1
1627	stoppedputting	1
862	stoppedplaying	1
4153	stoppedhelp	1
1728	stoppeddinner	1
2303	stoppeddad	1
733	stoppedcoming	1
60	stoodlimped	1
3274	stomachvirus	1
4230	stolethings	1
4110	stillwork	1
44	stillterrible	1
3775	stilltell	1
3877	stillsmelled	1
1558	stillowed	1
3895	stillloves	1
2485	stilllistened	1
26	stillgot	1
4021	stereosystem	1
419	stepsonto	1
3185	stepseasier	1
2513	stepmother	1
444	stealingemployee	1
543	stayingyears	1
732	stayhome	1
1470	stayedcalm	1
3732	stayedbar	1
1044	staycool	1
3378	staybuttons	1
616	startwriting	1
1802	startwork	1
1695	startsworking	1
1902	startswalking	1
1250	startledran	1
3523	startingfeel	1
864	startedthinking	1
507	startedshaving	1
2918	startedsaving	1
1381	startedrun	1
473	startednoticing	1
17	startedmaking	1
2345	startedhome	1
847	startedenjoy	1
1747	starteddriving	1
4060	startedcrying	1
3024	startedcompete	1
1156	startedbleed	1
2749	startblog	1
1630	startbeginning	1
4243	startballet	1
789	starednice	1
2492	staredhours	1
2729	starbucksinstead	1
421	standsfull	1
3662	standingovation	1
4256	stainremover	1
1797	staingone	1
2041	stageoperas	1
1717	squirrelname	1
545	squaredancing	1
2924	sprayedhose	1
1068	sprainedwrist	1
1140	spottedmuseum	1
2050	spotopened	1
4078	spotbecame	1
1194	sportsimportant	1
943	sportpunched	1
3995	spokeate	1
1221	spoiledfish	1
4004	splitmoney	1
1533	splinterslips	1
3780	spittinggum	1
2638	spitchiefs	1
516	spilledstreet	1
1230	spentwhole	1
499	spentturning	1
3376	spectacularmemorable	1
1337	specialpumpkin	1
2796	speakspanish	1
1546	speakerstill	1
3808	speakerable	1
4206	spatserved	1
3607	sparklyfabric	1
893	sparetime	1
331	sparekeys	1
1625	sparekey	1
773	spanishclass	1
3659	sourcelice	1
3608	soontwo	1
2813	soonspending	1
814	soonready	1
730	soonpeople	1
3932	soonhappily	1
505	soonfind	1
2756	songfirst	1
1028	somewherestay	1
201	somewhereeat	1
2508	someplacesmaller	1
3329	someonewalking	1
1932	someonefound	1
19	somebodyfound	1
975	solvedmoney	1
482	soldseveral	1
1237	soldreasonably	1
3637	soldchair	1
3282	soldcar	1
1329	sodadidnt	1
2622	snuckbasement	1
2683	snowstore	1
1340	snowfirst	1
3611	snoopingfired	1
554	snacksdrinks	1
401	smokingcar	1
1854	smilinghelping	1
4018	smileface	1
4170	smileddrooled	1
661	smileddone	1
4248	smellskitchen	1
4039	smellsandalwood	1
3440	smellreminded	1
4109	smallwaterfall	1
3295	smallvenues	1
135	smallgrey	1
3542	smallerkid	1
519	smallereasier	1
2186	slowedcould	1
2311	slippedpaid	1
3216	slightlyless	1
932	slightlyflustered	1
168	slicedperfectly	1
1190	sleptwell	1
4117	sleptmuch	1
2954	sleepwoke	1
387	sleepwatch	1
2917	sleepkitchen	1
1246	sleepfeeling	1
3266	sleepcouch	1
3736	sleddingwhole	1
1711	skinbit	1
485	skillsdress	1
4093	skiingmikes	1
2327	skatingfirst	1
2958	sizessix	1
655	sixmonths	1
2822	sixdollars	1
670	situationmoved	1
2190	sittingbed	1
1988	sistervowed	1
963	sistertrouble	1
2788	sistershouse	1
1513	sisternearby	1
2665	sistermoney	1
1196	sisterloved	1
749	sisterlaw	1
309	sisterinlawuse	1
2595	sisterhome	1
2174	sisterhelped	1
704	sistergrateful	1
3938	sistergave	1
889	sisteranything	1
913	sinkrepaired	1
3939	sincehungry	1
167	simonsparents	1
500	signsaid	1
2363	significantamount	1
3689	sighedkept	1
2655	sigheddidnt	1
1116	sideseats	1
3648	sideroad	1
2263	sickvomited	1
3842	sickleave	1
3936	sicklearned	1
853	shynessdiminishing	1
3833	shufflecards	1
722	showsmovies	1
155	showsloves	1
3568	shownew	1
2089	showgood	1
1894	showcostume	1
4216	shotwildly	1
989	shotcousins	1
3708	shotbullies	1
2568	shortsuncomfortable	1
3089	shortstshirt	1
1637	shortersteps	1
1565	shoreran	1
2670	shopsuccessful	1
1208	shopstore	1
1069	shoplifternews	1
1749	shopfixed	1
2714	shopevery	1
3456	shoestore	1
1353	shoessoon	1
1991	shoesfit	1
3253	shoesbegan	1
2418	shockeddrove	1
1601	shockedclarity	1
1975	shockedcalled	1
1572	shiversstarts	1
1971	shirtruined	1
518	shirtdry	1
4063	shipssank	1
2657	shippassed	1
1731	shelterworker	1
1078	shelterpick	1
3190	sheepishlybrought	1
2382	shedokay	1
3913	shedlistened	1
3149	shavingright	1
1439	shareinformation	1
3943	sharegood	1
2108	shareexpertise	1
2711	sharedprize	1
1382	shapejoined	1
8	shapefinished	1
1218	shamelosing	1
3541	shakenunhurt	1
2308	shadowscurtains	1
2831	shadeothers	1
1262	sexgot	1
3881	sewedrip	1
752	severflu	1
2019	severeconsequences	1
1115	severalweeks	1
718	severalowls	1
2593	severaldollars	1
3218	severaldays	1
280	severalcopies	1
